도로종류,노선명,시설명,시도,시군구,읍면동,리,총길이,총폭,유효폭,높이,공수,교통량,기관구분1,기관구분2,기관구분3,준공년도,
고속국도,고속국도45호선,금사4터널(양평),경기도,여주군,금사면,하호리,257,11.3,9.2,7.3,,13855,전문관리기관,한국도로공사,이천지사,2012,
고속국도,고속국도45호선,금사4터널(창원),경기도,여주군,금사면,하호리,259,11.3,9.2,7.3,,13855,전문관리기관,한국도로공사,이천지사,2012,
고속국도,고속국도45호선,금사5터널(양평),경기도,여주군,금사면,소유리,1890,12.6,9.2,7.3,,13855,전문관리기관,한국도로공사,이천지사,2012,
고속국도,고속국도45호선,금사5터널(창원),경기도,여주군,금사면,소유리,1869,12.6,9.2,7.3,,13855,전문관리기관,한국도로공사,이천지사,2012,
고속국도,고속국도52호선,금사터널(상),경기도,여주시,금사면,도곡리,441,11.6,9.2,7.2,1,25592,전문관리기관,제2영동고속도로㈜,본사,2016,
고속국도,고속국도52호선,금사터널(하),경기도,여주시,금사면,주록리,391,11.6,9.2,7.2,1,25592,전문관리기관,제2영동고속도로㈜,본사,2016,
고속국도,고속국도40호선,금성터널(제천),충청북도,제천시,청풍면,장선리,4427,10.7,3.5,7.3,,11197,전문관리기관,한국도로공사,엄정지사,2015,
고속국도,고속국도40호선,금성터널(평택),충청북도,제천시,청풍면,장선리,4465,10.7,3.5,8.1,,11197,전문관리기관,한국도로공사,엄정지사,2015,
고속국도,고속국도600호선,금정산터널(기장),부산광역시,북구,금곡동,,7129,10.8,7.2,8,,31145,전문관리기관,한국도로공사,울산지사,2017,
고속국도,고속국도600호선,금정산터널(창원),부산광역시,북구,금곡동,,7082,10.8,7.2,8,,31145,전문관리기관,한국도로공사,울산지사,2017,
고속국도,고속국도17호선,금촌터널(문산),경기도,파주시,금릉동,,354,10.7,7.2,7.2,,30107,전문관리기관,서울문산고속도로㈜,본사,2020,
고속국도,고속국도17호선,금촌터널(서울),경기도,파주시,아동동,,364,10.7,7.2,7.2,,14786,전문관리기관,서울문산고속도로㈜,본사,2020,
고속국도,고속국도55호선,금호터널(부산),대구광역시,북구,금호동,,660,10,7.5,6.7,,24360,전문관리기관,한국도로공사,군위지사,1995,
고속국도,고속국도55호선,금호터널(춘천),대구광역시,북구,금호동,,670,10,7.5,6.7,,24360,전문관리기관,한국도로공사,군위지사,1995,
고속국도,고속국도60호선,기린1터널(서울),강원특별자치도,인제군,기린면,현리,118,12.2,9.2,7.3,,16056,전문관리기관,한국도로공사,양양지사,2017,
고속국도,고속국도60호선,기린1터널(양양),강원특별자치도,인제군,기린면,현리,114,12.2,9.2,7.3,,16056,전문관리기관,한국도로공사,양양지사,2017,
고속국도,고속국도60호선,기린2터널(서울),강원특별자치도,인제군,기린면,현리,431,15.3,9.2,7.3,,16056,전문관리기관,한국도로공사,양양지사,2017,
고속국도,고속국도60호선,기린2터널(양양),강원특별자치도,인제군,기린면,현리,397,11.7,9.2,7.3,,16056,전문관리기관,한국도로공사,양양지사,2017,
고속국도,고속국도60호선,기린3터널(서울),강원특별자치도,인제군,기린면,현리,146,12.8,9.2,7.3,,16056,전문관리기관,한국도로공사,양양지사,2017,
고속국도,고속국도60호선,기린3터널(양양),강원특별자치도,인제군,기린면,현리,162,12.8,9.2,7.3,,16056,전문관리기관,한국도로공사,양양지사,2017,
고속국도,고속국도60호선,기린4터널(서울),강원특별자치도,인제군,기린면,현리,727,11.6,9.2,7.4,,16056,전문관리기관,한국도로공사,양양지사,2017,
고속국도,고속국도60호선,기린4터널(양양),강원특별자치도,인제군,기린면,현리,750,11.6,9.2,7.4,,16056,전문관리기관,한국도로공사,양양지사,2017,
고속국도,고속국도60호선,기린5터널(서울),강원특별자치도,인제군,기린면,방동리,1148,11.6,9.2,7.4,,16056,전문관리기관,한국도로공사,양양지사,2017,
고속국도,고속국도60호선,기린5터널(양양),강원특별자치도,인제군,기린면,방동리,1148,11.6,9.2,7.4,,16056,전문관리기관,한국도로공사,양양지사,2017,
고속국도,고속국도60호선,기린6터널(서울),강원특별자치도,인제군,기린면,방동리,2666,11.6,2,7.3,,16056,전문관리기관,한국도로공사,양양지사,2017,
고속국도,고속국도60호선,기린6터널(양양),강원특별자치도,인제군,기린면,방동리,2665,11.6,2,7.3,,16056,전문관리기관,한국도로공사,양양지사,2017,
고속국도,고속국도65호선,기장1터널(부산),부산광역시,기장군,기장읍,서부리,536,13.6,13.6,4.8,,29370,전문관리기관,부산울산고속도로㈜,본사,2008,
고속국도,고속국도65호선,기장1터널(울산),부산광역시,기장군,기장읍,대라리,466,13.6,13.6,4.8,,29370,전문관리기관,부산울산고속도로㈜,본사,2008,
고속국도,고속국도65호선,기장2터널(부산),부산광역시,기장군,기장읍,서부리,265,13.6,13.6,8.4,,29370,전문관리기관,부산울산고속도로㈜,본사,2008,
고속국도,고속국도65호선,기장2터널(울산),부산광역시,기장군,기장읍,서부리,304,13.6,13.6,8.4,,29370,전문관리기관,부산울산고속도로㈜,본사,2008,
고속국도,고속국도171호선,길마재터널(서울),경기도,수원시 영통구,이의동,,450,17.3,14.5,9,1,64809,전문관리기관,경수고속도로㈜,본사,2009,
고속국도,고속국도171호선,길마재터널(용인),경기도,수원시 영통구,이의동,,424,17.3,14.5,9,1,64809,전문관리기관,경수고속도로㈜,본사,2009,
고속국도,고속국도30호선,길안1터널(상주),경상북도,안동시,길안면,만음리,379,12.2,11.7,8.1,,7278,전문관리기관,한국도로공사,청송지사,2016,
고속국도,고속국도30호선,길안1터널(영덕),경상북도,안동시,길안면,만음리,424,12.2,11.7,8.1,,7278,전문관리기관,한국도로공사,청송지사,2016,
고속국도,고속국도30호선,길안2터널(상주),경상북도,안동시,길안면,만음리,781,10.7,10.7,7.3,,7278,전문관리기관,한국도로공사,청송지사,2016,
고속국도,고속국도30호선,길안2터널(영덕),경상북도,안동시,길안면,만음리,830,10.7,10.7,7.3,,7278,전문관리기관,한국도로공사,청송지사,2016,
고속국도,고속국도30호선,길안3터널(상주),경상북도,안동시,길안면,묵계리,1237,10.7,10.7,7.3,,7278,전문관리기관,한국도로공사,청송지사,2016,
고속국도,고속국도30호선,길안3터널(영덕),경상북도,안동시,길안면,묵계리,1246,10.7,10.7,7.3,,7278,전문관리기관,한국도로공사,청송지사,2016,
고속국도,고속국도30호선,길안4터널(상주),경상북도,안동시,길안면,묵계리,600,10.7,10.7,7.3,,7278,전문관리기관,한국도로공사,청송지사,2016,
고속국도,고속국도30호선,길안4터널(영덕),경상북도,안동시,길안면,묵계리,636,10.7,10.7,7.3,,7278,전문관리기관,한국도로공사,청송지사,2016,
고속국도,고속국도45호선,김천1터널(양평),경상북도,김천시,남면,부상리,760,11.5,10.3,7.3,,15127,전문관리기관,한국도로공사,성주지사,2007,
고속국도,고속국도45호선,김천1터널(창원),경상북도,김천시,남면,오봉리,770,11.5,10.3,7.3,,15127,전문관리기관,한국도로공사,성주지사,2007,
고속국도,고속국도45호선,김천2터널(양평),경상북도,김천시,아포읍,대성리,1055,12.4,10.3,7.4,,15127,전문관리기관,한국도로공사,성주지사,2007,
고속국도,고속국도45호선,김천2터널(창원),경상북도,김천시,아포읍,대성리,1045,12.4,10.4,7.4,,15127,전문관리기관,한국도로공사,성주지사,2007,
고속국도,고속국도45호선,김천3터널(양평),경상북도,김천시,아포읍,대성리,1669,12.4,10.4,7.4,,15127,전문관리기관,한국도로공사,성주지사,2007,
고속국도,고속국도45호선,김천3터널(창원),경상북도,김천시,아포읍,대성리,1570,12.4,10.4,7.4,,15127,전문관리기관,한국도로공사,성주지사,2007,
고속국도,고속국도10호선,김해터널(부산),경상남도,김해시,진영읍,하계리,690,17.4,16.4,9.8,,44849,전문관리기관,한국도로공사,창원지사,2001,
고속국도,고속국도10호선,김해터널(순천),경상남도,김해시,진영읍,하계리,643,17.4,16.4,9.8,,44849,전문관리기관,한국도로공사,창원지사,2001,
고속국도,고속국도30호선,나각산터널(상주),경상북도,상주시,낙동면,낙동리,241,13.3,13.3,8.1,,5333,전문관리기관,한국도로공사,청송지사,2016,
고속국도,고속국도30호선,나각산터널(영덕),경상북도,상주시,낙동면,낙동리,241,11.2,11.2,7.2,,5333,전문관리기관,한국도로공사,청송지사,2016,
고속국도,고속국도45호선,낙동터널(양평),경상북도,상주시,낙동면,신상리,370,11.2,10.7,7.3,,29255,전문관리기관,한국도로공사,상주지사,2001,
고속국도,고속국도45호선,낙동터널(창원),경상북도,상주시,낙동면,신상리,400,11.2,10.7,7.3,,29255,전문관리기관,한국도로공사,상주지사,2001,
고속국도,고속국도55호선,남산터널(부산),강원특별자치도,홍천군,홍천읍,하오안리,797,10.8,10.8,6.7,,11754,전문관리기관,한국도로공사,홍천지사,2000,
고속국도,고속국도55호선,남산터널(춘천),강원특별자치도,홍천군,홍천읍,하오안리,840,10.8,10.8,6.7,,11754,전문관리기관,한국도로공사,홍천지사,2000,
고속국도,고속국도17호선,남양1터널(익산),충청남도,청양군,남양면,용두리,640,7,7,4.8,,48027,전문관리기관,서부내륙고속도로㈜,본사,2024,
고속국도,고속국도16호선,남양1터널(평택),충청남도,청양군,남양면,온직리,650,7,7,4.8,,18872,전문관리기관,서부내륙고속도로㈜,본사,2024,
고속국도,고속국도17호선,남양2터널(익산),충청남도,청양군,남양면,금정리,344,7,7,6.4,,48027,전문관리기관,서부내륙고속도로㈜,본사,2024,
고속국도,고속국도17호선,남양2터널(평택),충청남도,청양군,남양면,대봉리,329,7,7,6.4,,48027,전문관리기관,서부내륙고속도로㈜,본사,2024,
고속국도,고속국도29호선,남양주터널(구리),경기도,남양주시,별내면,청학리,1255,14.9,14.9,7.8,1,37919,전문관리기관,서울북부고속도로㈜,본사,2017,
고속국도,고속국도29호선,남양주터널(포천),경기도,남양주시,별내면,광전리,1235,15.1,15.1,8.6,1,37919,전문관리기관,서울북부고속도로㈜,본사,2017,
고속국도,고속국도65호선,남양터널(삼척),강원특별자치도,삼척시,남양동,,380,10.7,10.7,7.3,,4151,전문관리기관,한국도로공사,강릉지사,2016,
고속국도,고속국도65호선,남양터널(속초),강원특별자치도,삼척시,남양동,,327,10.7,10.7,7.3,,4151,전문관리기관,한국도로공사,강릉지사,2016,
고속국도,고속국도12호선,남원터널(광주),전북특별자치도,남원시,대강면,옥택리,1592,12.7,12.7,7.4,,7275,전문관리기관,한국도로공사,남원지사,2015,
고속국도,고속국도12호선,남원터널(대구),전북특별자치도,남원시,대강면,옥택리,1537,12.8,12.7,7.3,,7275,전문관리기관,한국도로공사,남원지사,2015,
고속국도,고속국도55호선,남천터널(상행선),경상북도,경산시,남천면,협석리,870,10,7.5,6,1,24241,전문관리기관,신대구부산고속도로㈜,본사,2006,
고속국도,고속국도55호선,남천터널(하행선),경상북도,경산시,남천면,협석리,867,10,7.5,6,1,24241,전문관리기관,신대구부산고속도로㈜,본사,2006,
고속국도,고속국도29호선,남한산성터널(상행),경기도,성남시 중원구,갈현동,,8345,11.3,,7.4,,,전문관리기관,한국도로공사,용인지사,2024,
고속국도,고속국도29호선,남한산성터널(하행),경기도,성남시 중원구,갈현동,,8341,11.3,,7.4,,,전문관리기관,한국도로공사,용인지사,2024,
고속국도,고속국도30호선,내서1터널(영덕),경상북도,상주시,내서면,고곡리,132,12,7.2,8.3,,20716,전문관리기관,한국도로공사,보은지사,2007,
고속국도,고속국도30호선,내서1터널(청주),경상북도,상주시,내서면,고곡리,132,14.6,10.8,8.8,,20716,전문관리기관,한국도로공사,보은지사,2007,
고속국도,고속국도30호선,내서2터널(영덕),경상북도,상주시,내서면,고곡리,470,11.5,11.5,7.3,,20716,전문관리기관,한국도로공사,보은지사,2007,
고속국도,고속국도30호선,내서2터널(청주),경상북도,상주시,내서면,고곡리,418,11.5,12,7.3,,20716,전문관리기관,한국도로공사,보은지사,2007,
고속국도,고속국도30호선,내서3터널(영덕),경상북도,상주시,내서면,능암리,500,13.3,11.5,7.3,,20716,전문관리기관,한국도로공사,보은지사,2007,
고속국도,고속국도30호선,내서3터널(청주),경상북도,상주시,내서면,능암리,520,13.3,11.5,7.3,,20716,전문관리기관,한국도로공사,보은지사,2007,
고속국도,고속국도30호선,내서4터널(영덕),경상북도,상주시,내서면,능암리,1335,13.7,14.6,7.3,,21197,전문관리기관,한국도로공사,보은지사,2007,
고속국도,고속국도30호선,내서4터널(청주),경상북도,상주시,내서면,능암리,1370,13.7,12.5,7.3,,21197,전문관리기관,한국도로공사,보은지사,2007,
고속국도,고속국도60호선,내촌1터널(서울),강원특별자치도,홍천군,내촌면,와야리,1267,12.6,12.6,7.3,,17170,전문관리기관,한국도로공사,춘천지사,2017,
고속국도,고속국도60호선,내촌1터널(양양),강원특별자치도,홍천군,내촌면,와야리,1248,12.6,12.6,7.3,,17170,전문관리기관,한국도로공사,춘천지사,2017,
